iter	MAPE	RMSE
933	0.004535106865	907.5328241
934	0.004514878312	904.0045052
935	0.004514016366	903.9077281
936	0.004501036039	901.5849662
937	0.004496923391	901.1519868
938	0.004495766821	901.0472305
939	0.004478195831	898.5565811
940	0.004472274254	897.7270054
941	0.004458210483	894.5857845
942	0.004437723643	889.718799
943	0.004436689536	889.6051019
944	0.004427860559	888.337709
945	0.004420248438	886.5096139
946	0.0043956803	883.2129963
947	0.004385639725	880.9984261
948	0.00436603916	876.956215
949	0.00434413878	873.9778272
950	0.004328482891	870.9842113
951	0.004298660975	865.1521395
952	0.004298191889	865.0844413
953	0.004279661141	862.4913924
954	0.004277382072	861.627495
955	0.004276268824	861.5271706
956	0.004256225213	855.5512916
957	0.004255678021	855.4865202
958	0.004242642838	852.6493456
959	0.004226040844	850.7681059
960	0.004217767548	848.651375
961	0.004208334418	846.1373044
962	0.004201295285	844.2853911
963	0.004200663287	844.2269006
964	0.004200517017	844.1726244
965	0.004194142352	843.2336254
966	0.004191445331	842.2853238
967	0.004190969829	842.2254881
968	0.004179193249	839.6455167
969	0.004159866217	836.2935937
970	0.004158956403	836.2115777
971	0.004152382128	834.6658198
972	0.004130137615	832.4604113
973	0.004115249682	829.9159064
974	0.004101167667	826.430447
975	0.004082197761	823.9481553
976	0.004068287127	821.640627
977	0.004067605636	821.5696086
978	0.004053392439	818.5914376
979	0.004048652804	817.2816683
980	0.004033834816	815.553097
981	0.004027961967	814.4355529
982	0.004019431597	811.8198614
983	0.004007852113	809.5145167
984	0.004002809178	808.3311219
985	0.003995441453	807.3511306
986	0.003993189312	806.2053989
987	0.003988903607	804.865945
988	0.003981458008	803.3036774
989	0.003976710538	801.7808277
990	0.003969518443	800.5132288
991	0.003958445133	796.4642006
992	0.003953524858	795.625663
993	0.00394621047	794.2034665
994	0.003934946917	791.7295208
995	0.003924796695	789.2273761
996	0.003924369948	789.1460047
997	0.003903633082	786.1828454
998	0.00389804223	785.302607
999	0.003883175198	781.9463826
